transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
7401,1956,Pamela Fernandez,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-11-28,5,UPI,0.25,Pa***@outlook.com,******1369,successful,56250.0,2025,11,4
7402,1966,George Moreno,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-13,4,Card,0.15,Ge***@outlook.com,******6226,successful,221000.0,2025,7,3
7403,1777,Cynthia Hall,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-05-20,4,UPI,0.1,Cy***@outlook.com,******0922,successful,54000.0,2025,5,2
7404,1975,Timothy Nichols,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-03-14,2,Card,0.1,Ti***@gmail.com,******9086,successful,27000.0,2026,3,1
7405,1532,Heather Garcia,105,45000.0,Tv,Electronics,online,Delhi,2025-06-22,4,Cash,0.35,He***@outlook.com,******0106,successful,117000.0,2025,6,2
7406,1828,Sheila Hunt,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-12,4,Cash,0.35,Sh***@yahoo.com,******9476,successful,650000.0,2025,11,4
7407,1658,Brian Macdonald,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-16,3,Card,0.15,Br***@outlook.com,******3660,successful,38250.0,2025,7,3
7408,1006,Martin Williams,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-04-28,2,Cash,0.4,Ma***@outlook.com,******9010,successful,18000.0,2025,4,2
7409,1458,Mark Morse,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-09-10,3,Card,0.25,Ma***@gmail.com,******1765,successful,18000.0,2025,9,3
7410,1896,Chelsea Roberts,107,50000.0,Dining Table,Furniture,online,Chennai,2025-10-06,3,NetBanking,0.35,Ch***@gmail.com,******9107,successful,97500.0,2025,10,4
7411,1392,William Montgomery,105,45000.0,Tv,Electronics,offline,Chennai,2026-03-13,5,NetBanking,0.05,Wi***@yahoo.com,******9050,successful,213750.0,2026,3,1
7411,1392,William Montgomery,105,45000.0,Tv,Electronics,offline,Chennai,2026-03-13,5,NetBanking,0.05,Wi***@yahoo.com,******9050,failed,213750.0,2026,3,1
7412,1537,Valerie Thomas,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-03,2,UPI,0.35,Va***@outlook.com,******6339,successful,1690.0,2026,1,1
7413,1350,Christine Nelson,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-08-20,1,UPI,0.35,Ch***@gmail.com,******9567,successful,52000.0,2025,8,3
7414,1233,Heather Reilly,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-22,5,Card,0.3,He***@gmail.com,******0068,successful,157500.0,2025,10,4
7415,1607,Adrian Singleton,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-04-19,1,UPI,0.05,Ad***@yahoo.com,******6994,successful,61750.0,2025,4,2
7416,1516,Alexander Holder,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-10-23,2,NetBanking,0.1,Al***@yahoo.com,******1994,successful,14400.0,2025,10,4
7417,1215,Christopher Thomas,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-08-24,3,Cash,0.25,Ch***@yahoo.com,******6881,successful,157500.0,2025,8,3
7418,1445,Samantha Clark,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-18,2,UPI,0.15,Sa***@gmail.com,******1717,successful,13600.0,2025,8,3
7419,1706,Kathryn Stokes,101,250000.0,Laptop,Electronics,offline,Delhi,2026-02-13,2,Card,0.25,Ka***@gmail.com,******6327,successful,375000.0,2026,2,1
7420,1550,Sierra Anderson,101,250000.0,Laptop,Electronics,online,Mumbai,2025-10-31,1,NetBanking,0.4,Si***@outlook.com,******6806,successful,150000.0,2025,10,4
7421,1250,Brooke Santiago,104,8000.0,Shoes,Clothing,online,Delhi,2025-11-26,5,UPI,0.35,Br***@gmail.com,******4076,successful,26000.0,2025,11,4
7422,1794,Diana Anderson,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-26,2,Cash,0.05,Di***@outlook.com,******4294,successful,28500.0,2026,1,1
7422,1794,Diana Anderson,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-26,2,Cash,0.05,Di***@outlook.com,******4294,failed,28500.0,2026,1,1
7423,1296,Calvin Powell,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-05,4,Card,0.4,Ca***@outlook.com,******7892,successful,19200.0,2025,9,3
7424,1763,Daniel Washington,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-10-22,3,NetBanking,0.3,Da***@outlook.com,******1022,successful,105000.0,2025,10,4
7425,1872,Jennifer Hogan,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-27,5,Card,0.35,Je***@gmail.com,******2164,successful,146250.0,2025,8,3
7426,1263,Morgan Daniel,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-06-01,5,NetBanking,0.25,Mo***@outlook.com,******9648,successful,56250.0,2026,6,2
7427,1528,Zachary Curry,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-07-19,5,UPI,0.25,Za***@yahoo.com,******7330,successful,4875.0,2025,7,3
7428,1898,Thomas Levy,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-07,4,Cash,0.2,Th***@gmail.com,******8813,successful,160000.0,2026,2,1
7428,1898,Thomas Levy,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-07,4,Cash,0.2,Th***@gmail.com,******8813,failed,160000.0,2026,2,1
7429,1705,Stephanie Walker,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-07-18,4,UPI,0.35,St***@gmail.com,******1668,successful,130000.0,2025,7,3
7430,1155,James Jones,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-16,5,Cash,0.05,Ja***@yahoo.com,******1486,successful,380000.0,2025,12,4
7431,1842,Andrew Thompson,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-04-28,5,Card,0.35,An***@gmail.com,******7634,successful,211250.0,2025,4,2
7431,1842,Andrew Thompson,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-04-28,5,Card,0.35,An***@gmail.com,******7634,failed,211250.0,2025,4,2
7432,1489,Kevin Hall,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-06-20,5,Cash,0.4,Ke***@yahoo.com,******1713,successful,3900.0,2025,6,2
7433,1283,Dwayne Newman,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-11-30,4,UPI,0.15,Dw***@outlook.com,******8973,successful,4420.0,2025,11,4
7434,1731,Miranda Evans,104,8000.0,Shoes,Clothing,online,Bangalore,2025-06-13,4,Card,0.1,Mi***@gmail.com,******0140,successful,28800.0,2025,6,2
7435,1965,Ana Ross,102,70000.0,Phone,Electronics,online,Bangalore,2025-11-26,2,UPI,0.35,An***@gmail.com,******3396,successful,91000.0,2025,11,4
7436,1598,Randall Kennedy,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-05-05,3,UPI,0.05,Ra***@gmail.com,******3186,successful,128250.0,2025,5,2
7437,1613,Deborah Cortez,101,250000.0,Laptop,Electronics,online,Mumbai,2025-05-19,1,Cash,0.3,De***@gmail.com,******9818,successful,175000.0,2025,5,2
7438,1732,Heather Ward,105,45000.0,Tv,Electronics,offline,Mumbai,2025-11-30,2,Card,0.4,He***@yahoo.com,******6974,successful,54000.0,2025,11,4
7439,1960,Jacob Williams,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-04-08,3,Card,0.25,Ja***@gmail.com,******9943,successful,33750.0,2025,4,2
7440,1035,Erin Johnson,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-10-25,3,NetBanking,0.35,Er***@yahoo.com,******4332,successful,126750.0,2025,10,4
7441,1589,Kimberly Navarro,105,45000.0,Tv,Electronics,offline,Mumbai,2026-09-04,5,NetBanking,0.4,Ki***@outlook.com,******2771,successful,135000.0,2026,9,3
7442,1641,Nicholas Hill,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-09-24,4,Cash,0.05,Ni***@yahoo.com,******5625,successful,247000.0,2025,9,3
7443,1801,Nicole Rogers,101,250000.0,Laptop,Electronics,offline,Chennai,2025-04-29,3,Card,0.05,Ni***@gmail.com,******5292,successful,712500.0,2025,4,2
7444,1732,Heather Ward,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-10-20,4,NetBanking,0.35,He***@yahoo.com,******6974,successful,117000.0,2025,10,4
7444,1732,Heather Ward,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-10-20,4,NetBanking,0.35,He***@yahoo.com,******6974,failed,117000.0,2025,10,4
7445,1280,Sara Young,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-27,4,Cash,0.35,Sa***@gmail.com,******0430,successful,130000.0,2025,9,3
7446,1195,Michael Collins,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-06,4,NetBanking,0.2,Mi***@outlook.com,******6264,successful,800000.0,2025,10,4
7447,1827,Monique Lee,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-08-03,4,UPI,0.4,Mo***@gmail.com,******7044,successful,156000.0,2025,8,3
7448,1192,Tracy Gross,102,70000.0,Phone,Electronics,online,Delhi,2025-08-14,4,Card,0.4,Tr***@gmail.com,******6648,successful,168000.0,2025,8,3
7449,1715,Justin Lin,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-12-28,3,Card,0.35,Ju***@gmail.com,******2029,successful,156000.0,2025,12,4
7450,1117,Jeremy Nichols,104,8000.0,Shoes,Clothing,online,Bangalore,2025-09-23,2,Card,0.05,Je***@yahoo.com,******4350,successful,15200.0,2025,9,3
7451,1099,Mike Sanders,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-12-11,4,Card,0.05,Mi***@gmail.com,******0433,successful,247000.0,2025,12,4
7452,1149,Michael Levine,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-05-27,2,Card,0.15,Mi***@yahoo.com,******8603,successful,110500.0,2025,5,2
7453,1627,Matthew Osborn,107,50000.0,Dining Table,Furniture,online,Delhi,2025-02-10,3,NetBanking,0.15,Ma***@yahoo.com,******8240,successful,127500.0,2025,2,1
7454,1456,Edwin Valenzuela,106,80000.0,Sofa,Furniture,offline,Delhi,2025-08-26,2,Cash,0.05,Ed***@gmail.com,******9065,successful,152000.0,2025,8,3
7455,1649,Kimberly Williams,106,80000.0,Sofa,Furniture,offline,Delhi,2025-07-08,1,Cash,0.2,Ki***@outlook.com,******7593,successful,64000.0,2025,7,3
7456,1351,Scott Martinez,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-09-26,3,UPI,0.4,Sc***@gmail.com,******2829,successful,144000.0,2025,9,3
7457,1609,Brian Johnson,103,1300.0,Shirt,Clothing,online,Chennai,2025-07-02,2,Card,0.3,Br***@gmail.com,******9676,successful,1820.0,2025,7,3
7457,1609,Brian Johnson,103,1300.0,Shirt,Clothing,online,Chennai,2025-07-02,2,Card,0.3,Br***@gmail.com,******9676,failed,1820.0,2025,7,3
7458,1630,John Johnson,105,45000.0,Tv,Electronics,online,Hyderabad,2025-05-09,5,UPI,0.35,Jo***@outlook.com,******1501,successful,146250.0,2025,5,2
7459,1060,John Barron,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-08-24,4,Cash,0.05,Jo***@outlook.com,******5462,successful,57000.0,2025,8,3
7460,1561,Dustin Edwards,101,250000.0,Laptop,Electronics,online,Delhi,2025-05-07,2,UPI,0.2,Du***@yahoo.com,******5047,successful,400000.0,2025,5,2
7461,1182,Nancy Jones,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-02,4,Cash,0.1,Na***@outlook.com,******6538,successful,54000.0,2026,1,1
7462,1487,Joshua Taylor,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-06-05,4,NetBanking,0.3,Jo***@outlook.com,******0585,successful,42000.0,2025,6,2
7463,1381,Cassandra Green,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-10-04,1,Cash,0.05,Ca***@gmail.com,******5151,successful,61750.0,2025,10,4
7464,1374,Anthony Kelley,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-06-27,1,Card,0.05,An***@gmail.com,******1208,successful,61750.0,2025,6,2
7465,1537,Valerie Thomas,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-13,2,Card,0.15,Va***@outlook.com,******6339,successful,425000.0,2025,8,3
7466,1910,Shelby Barnett,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-09-30,1,Cash,0.1,Sh***@yahoo.com,******4034,successful,40500.0,2025,9,3
7467,1656,Brandon Powell,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-12-14,1,Card,0.05,Br***@gmail.com,******6606,successful,42750.0,2025,12,4
7468,1831,Benjamin Wu,107,50000.0,Dining Table,Furniture,online,Chennai,2025-04-24,1,Card,0.15,Be***@gmail.com,******5440,successful,42500.0,2025,4,2
7469,1088,Duane Smith,101,250000.0,Laptop,Electronics,online,Bangalore,2026-01-28,4,Cash,0.25,Du***@gmail.com,******5068,successful,750000.0,2026,1,1
7470,1392,William Montgomery,105,45000.0,Tv,Electronics,offline,Chennai,2026-04-12,4,Card,0.25,Wi***@yahoo.com,******9050,successful,135000.0,2026,4,2
7471,1064,Marco Green,103,1300.0,Shirt,Clothing,offline,Delhi,2026-03-22,3,NetBanking,0.1,Ma***@gmail.com,******8613,successful,3510.0,2026,3,1
7471,1064,Marco Green,103,1300.0,Shirt,Clothing,offline,Delhi,2026-03-22,3,NetBanking,0.1,Ma***@gmail.com,******8613,failed,3510.0,2026,3,1
7472,1943,Dana Adkins,104,8000.0,Shoes,Clothing,offline,Delhi,2025-11-21,3,Cash,0.1,Da***@yahoo.com,******4410,successful,21600.0,2025,11,4
7473,1184,Oscar Tucker,102,70000.0,Phone,Electronics,offline,Delhi,2025-05-20,4,NetBanking,0.25,Os***@gmail.com,******4909,successful,210000.0,2025,5,2
7474,1492,Benjamin Thomas,103,1300.0,Shirt,Clothing,offline,Chennai,2025-05-07,1,Cash,0.4,Be***@outlook.com,******7609,successful,780.0,2025,5,2
7475,1236,Jason Powell,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-10-20,3,Card,0.3,Ja***@yahoo.com,******0014,successful,16800.0,2025,10,4
7476,1522,Colin Pope,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-03-14,5,Card,0.05,Co***@gmail.com,******9202,successful,237500.0,2026,3,1
7477,1324,Carol Cordova,105,45000.0,Tv,Electronics,offline,Mumbai,2026-09-01,5,Cash,0.35,Ca***@outlook.com,******0410,successful,146250.0,2026,9,3
7477,1324,Carol Cordova,105,45000.0,Tv,Electronics,offline,Mumbai,2026-09-01,5,Cash,0.35,Ca***@outlook.com,******0410,failed,146250.0,2026,9,3
7478,1354,Jordan Donaldson,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-28,1,UPI,0.15,Jo***@gmail.com,******2732,successful,68000.0,2025,8,3
7479,1965,Ana Ross,105,45000.0,Tv,Electronics,offline,Bangalore,2025-09-05,5,Cash,0.4,An***@gmail.com,******3396,successful,135000.0,2025,9,3
7480,1347,George Hill,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-04-12,1,Cash,0.1,Ge***@gmail.com,******8692,successful,45000.0,2026,4,2
7481,1737,Craig Jones,105,45000.0,Tv,Electronics,offline,Mumbai,2025-05-14,1,UPI,0.4,Cr***@yahoo.com,******4236,successful,27000.0,2025,5,2
7482,1836,Valerie Hayes,103,1300.0,Shirt,Clothing,online,Chennai,2025-06-04,2,NetBanking,0.1,Va***@gmail.com,******8769,successful,2340.0,2025,6,2
7483,1277,Keith Rodriguez,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-04-12,2,NetBanking,0.05,Ke***@yahoo.com,******0672,successful,85500.0,2026,4,2
7484,1495,Ashley Mitchell,105,45000.0,Tv,Electronics,offline,Mumbai,2025-12-29,5,UPI,0.3,As***@gmail.com,******4134,successful,157500.0,2025,12,4
7485,1663,Michael Holder,104,8000.0,Shoes,Clothing,offline,Chennai,2026-03-14,3,UPI,0.25,Mi***@outlook.com,******1732,successful,18000.0,2026,3,1
7486,1634,Mark Cook,106,80000.0,Sofa,Furniture,online,Mumbai,2025-10-08,4,UPI,0.35,Ma***@outlook.com,******2464,successful,208000.0,2025,10,4
7487,1460,Kenneth Dixon,103,1300.0,Shirt,Clothing,offline,Chennai,2025-07-27,3,UPI,0.1,Ke***@gmail.com,******6543,successful,3510.0,2025,7,3
7488,1081,Robert Lucas,104,8000.0,Shoes,Clothing,online,Hyderabad,2026-03-01,1,Cash,0.05,Ro***@outlook.com,******1415,successful,7600.0,2026,3,1
7489,1662,Matthew Brown,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-02,1,UPI,0.3,Ma***@gmail.com,******1709,successful,49000.0,2025,12,4
7490,1099,Mike Sanders,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-08,4,NetBanking,0.3,Mi***@gmail.com,******0433,successful,182000.0,2025,7,3
7491,1417,Michael Wade,101,250000.0,Laptop,Electronics,offline,Chennai,2025-04-07,4,UPI,0.35,Mi***@outlook.com,******4622,successful,650000.0,2025,4,2
7492,1388,Justin Reyes,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-07-11,3,NetBanking,0.05,Ju***@gmail.com,******0803,successful,712500.0,2025,7,3
7493,1303,Dustin Carter,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-04,4,NetBanking,0.15,Du***@gmail.com,******0762,successful,4420.0,2026,1,1
7494,1804,Beth Berry,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-05-18,1,UPI,0.35,Be***@gmail.com,******0621,successful,5200.0,2025,5,2
7495,1256,Brooke Miller,105,45000.0,Tv,Electronics,online,Bangalore,2026-03-08,1,Card,0.2,Br***@yahoo.com,******8747,successful,36000.0,2026,3,1
7496,1983,Tara David,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-05-31,3,NetBanking,0.1,Ta***@outlook.com,******1348,successful,675000.0,2025,5,2
7497,1279,Martin Bass,104,8000.0,Shoes,Clothing,offline,Chennai,2025-09-17,5,Card,0.1,Ma***@gmail.com,******8762,successful,36000.0,2025,9,3
7498,1617,Ronald Todd,101,250000.0,Laptop,Electronics,online,Delhi,2025-09-07,2,Card,0.15,Ro***@yahoo.com,******8082,successful,425000.0,2025,9,3
7499,1460,Kenneth Dixon,106,80000.0,Sofa,Furniture,offline,Chennai,2026-02-02,5,Card,0.4,Ke***@gmail.com,******6543,successful,240000.0,2026,2,1
7500,1016,Patricia Noble,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-19,1,Card,0.35,Pa***@yahoo.com,******5126,successful,9750.0,2026,2,1
7501,1283,Dwayne Newman,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-06-04,1,NetBanking,0.05,Dw***@outlook.com,******8973,successful,14250.0,2025,6,2
7502,1998,Jonathan Jones,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-12-23,2,Card,0.3,Jo***@outlook.com,******5119,successful,62999.99999999999,2025,12,4
7503,1397,Joshua Zavala,101,250000.0,Laptop,Electronics,online,Bangalore,2025-05-02,5,UPI,0.25,Jo***@gmail.com,******6132,successful,937500.0,2025,5,2
7504,1505,Edgar Jones,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-09-20,5,Cash,0.2,Ed***@outlook.com,******0723,successful,180000.0,2025,9,3
7505,1470,Suzanne Miranda,105,45000.0,Tv,Electronics,online,Chennai,2025-08-10,1,Card,0.2,Su***@outlook.com,******7257,successful,36000.0,2025,8,3
7506,1367,Christine Richardson,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-21,1,Card,0.1,Ch***@gmail.com,******4845,successful,63000.0,2025,11,4
7507,1879,Carol Lane,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-11-04,2,UPI,0.05,Ca***@outlook.com,******4002,successful,85500.0,2025,11,4
7508,1577,Diana Brewer,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-10-06,1,Cash,0.05,Di***@gmail.com,******6919,successful,237500.0,2025,10,4
7509,1125,Jeanne Suarez,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-08-26,1,UPI,0.3,Je***@yahoo.com,******4212,successful,35000.0,2025,8,3
7510,1826,Benjamin Chan,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-23,3,Card,0.1,Be***@yahoo.com,******1264,successful,135000.0,2026,1,1
7511,1823,Karen Kelley,106,80000.0,Sofa,Furniture,online,Bangalore,2026-03-20,4,Card,0.3,Ka***@gmail.com,******3764,successful,224000.0,2026,3,1
7512,1275,Mary Lawrence,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-10-26,5,Cash,0.05,Ma***@yahoo.com,******5723,successful,71250.0,2025,10,4
7513,1277,Keith Rodriguez,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-12,3,NetBanking,0.35,Ke***@yahoo.com,******0672,successful,136500.0,2025,11,4
7514,1008,James Barnes,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-08,2,Cash,0.15,Ja***@gmail.com,******6407,successful,85000.0,2026,2,1
7515,1615,Mark Charles,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-11-30,4,Cash,0.2,Ma***@outlook.com,******1375,successful,25600.0,2025,11,4
7516,1303,Dustin Carter,101,250000.0,Laptop,Electronics,offline,Delhi,2025-12-19,3,UPI,0.1,Du***@gmail.com,******0762,successful,675000.0,2025,12,4
7517,1162,Amy Luna,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-19,3,NetBanking,0.25,Am***@gmail.com,******6303,successful,157500.0,2025,10,4
7518,1248,Emily Landry,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-03-15,3,Cash,0.25,Em***@gmail.com,******3088,successful,101250.0,2026,3,1
7519,1335,James Lewis,102,70000.0,Phone,Electronics,online,Delhi,2025-08-30,5,Cash,0.15,Ja***@yahoo.com,******2840,successful,297500.0,2025,8,3
7520,1931,Amy Mccall,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-06-15,1,UPI,0.3,Am***@gmail.com,******0653,successful,45500.0,2025,6,2
7521,1077,Mandy Hess,102,70000.0,Phone,Electronics,offline,Mumbai,2026-03-20,4,UPI,0.1,Ma***@yahoo.com,******3856,successful,252000.0,2026,3,1
7522,1763,Daniel Washington,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-05-17,1,Cash,0.3,Da***@outlook.com,******1022,successful,5600.0,2025,5,2
7523,1066,Linda Bradford,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-03-26,5,Card,0.3,Li***@outlook.com,******3946,successful,4550.0,2026,3,1
7524,1342,Hunter Adams,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-07-10,2,NetBanking,0.25,Hu***@outlook.com,******1986,successful,375000.0,2025,7,3
7525,1121,Stacy Murphy,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-12-22,3,Card,0.25,St***@outlook.com,******5677,successful,112500.0,2025,12,4
7526,1848,Michelle Myers,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-05-11,3,UPI,0.2,Mi***@gmail.com,******1297,successful,108000.0,2025,5,2
7527,1025,Michael Young,104,8000.0,Shoes,Clothing,online,Mumbai,2025-08-13,2,Cash,0.3,Mi***@gmail.com,******3690,successful,11200.0,2025,8,3
7528,1280,Sara Young,106,80000.0,Sofa,Furniture,online,Chennai,2025-09-21,1,Cash,0.05,Sa***@gmail.com,******0430,successful,76000.0,2025,9,3
7529,1856,Katelyn Wallace,107,50000.0,Dining Table,Furniture,online,Delhi,2025-08-07,5,UPI,0.35,Ka***@yahoo.com,******2543,successful,162500.0,2025,8,3
7530,1781,Michael Knox,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-10-20,1,Card,0.15,Mi***@gmail.com,******9518,successful,42500.0,2025,10,4
7531,1424,Karen White,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-03-24,-2,NetBanking,0.25,Ka***@gmail.com,******1460,successful,-375000.0,2026,3,1
7532,1548,Christina Porter,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-11-29,1,Cash,0.15,Ch***@yahoo.com,******3259,successful,42500.0,2025,11,4
